df_name,Classification Model,Number of Features (K),Score - Genetic,Score - MRMR,Score - New_dssa,Score - ReliefF,Score - SVM,Score - dssa,Score - f_classif,Rank - Genetic,Rank - MRMR,Rank - New_dssa,Rank - ReliefF,Rank - SVM,Rank - dssa,Rank - f_classif
ARFF_Ovarian,LogisticRegression,10,0.8907924836601306,1.0,0.937250816993464,0.9965686274509803,0.9890114379084967,0.9286601307189543,0.9869281045751634,7.0,1.0,5.0,2.0,3.0,6.0,4.0
ARFF_Ovarian,LogisticRegression,15,0.99375,1.0,0.972328431372549,1.0,0.9890931372549019,0.9453308823529412,0.9993055555555556,4.0,1.5,6.0,1.5,5.0,7.0,3.0
ARFF_Ovarian,LogisticRegression,20,0.9944444444444445,1.0,0.9744689542483661,1.0,0.9925653594771242,0.9453717320261438,1.0,4.0,2.0,6.0,2.0,5.0,7.0,2.0
ARFF_Ovarian,LogisticRegression,25,0.9944444444444445,1.0,0.9889583333333333,1.0,0.9965686274509803,0.9494566993464051,1.0,5.0,2.0,6.0,2.0,4.0,7.0,2.0
ARFF_Ovarian,LogisticRegression,30,0.9944444444444445,1.0,0.9972222222222221,1.0,0.9952614379084966,0.9807598039215686,1.0,6.0,2.0,4.0,2.0,5.0,7.0,2.0
ARFF_Ovarian,LogisticRegression,50,0.9930964052287582,1.0,0.9986111111111111,1.0,0.9972630718954247,0.9780106209150328,1.0,6.0,2.0,4.0,2.0,5.0,7.0,2.0
ARFF_Ovarian,LogisticRegression,100,1.0,1.0,1.0,1.0,0.9993055555555556,0.9890972222222223,1.0,3.0,3.0,3.0,3.0,6.0,7.0,3.0
ARFF_Ovarian,RandomForestClassifier,1,0.49847834967320265,0.9353513071895424,0.44822099673202614,0.9719362745098039,0.48595792483660133,0.6904473039215686,0.9771446078431373,5.0,3.0,7.0,2.0,6.0,4.0,1.0
ARFF_Ovarian,RandomForestClassifier,2,0.6589971405228758,0.9434763071895425,0.7664705882352941,0.9788602941176471,0.9277573529411764,0.7154616013071895,0.9788602941176471,7.0,3.0,5.0,1.5,4.0,6.0,1.5
ARFF_Ovarian,RandomForestClassifier,3,0.7037009803921569,0.9512050653594771,0.7486008986928104,0.9761029411764707,0.9444648692810457,0.6983925653594771,0.9764501633986928,6.0,3.0,5.0,2.0,4.0,7.0,1.0
ARFF_Ovarian,RandomForestClassifier,4,0.7340522875816993,0.9474816176470588,0.7781597222222223,0.9764297385620916,0.9452001633986928,0.894452614379085,0.9767973856209149,7.0,3.0,6.0,2.0,4.0,5.0,1.0
ARFF_Ovarian,RandomForestClassifier,5,0.7329044117647059,0.9641748366013072,0.8099999999999999,0.9896446078431372,0.9573325163398693,0.891388888888889,0.9757557189542483,7.0,3.0,6.0,1.0,4.0,5.0,2.0
ARFF_Ovarian,RandomForestClassifier,10,0.8220935457516341,0.9944444444444445,0.8685518790849673,0.9986111111111111,0.9734681372549019,0.8869975490196078,0.9824346405228758,7.0,2.0,6.0,1.0,4.0,5.0,3.0
ARFF_Ovarian,RandomForestClassifier,15,0.9718545751633986,0.9910130718954248,0.8977103758169935,0.9986111111111111,0.9745098039215687,0.9083190359477123,0.9989583333333332,5.0,3.0,7.0,2.0,4.0,6.0,1.0
ARFF_Ovarian,RandomForestClassifier,20,0.9681372549019608,0.9889297385620915,0.8926062091503268,0.9993055555555556,0.9756740196078431,0.9026164215686274,0.9993055555555556,5.0,3.0,7.0,1.5,4.0,6.0,1.5
ARFF_Ovarian,RandomForestClassifier,25,0.969812091503268,0.9903186274509803,0.9184089052287583,0.9986111111111111,0.9739174836601308,0.902062908496732,0.9993055555555556,5.0,3.0,6.0,2.0,4.0,7.0,1.0
ARFF_Ovarian,RandomForestClassifier,30,0.9636437908496733,0.9906658496732026,0.9507352941176471,0.9993055555555556,0.9776143790849673,0.9240706699346406,0.9993055555555556,5.0,3.0,6.0,1.5,4.0,7.0,1.5
ARFF_Ovarian,RandomForestClassifier,50,0.9514460784313725,0.9948529411764706,0.9615808823529411,0.9993055555555556,0.9863439542483661,0.9453533496732026,0.9993055555555556,6.0,3.0,5.0,1.5,4.0,7.0,1.5
ARFF_Ovarian,RandomForestClassifier,100,0.9450796568627451,0.9924019607843138,0.9608251633986928,1.0,0.9941380718954248,0.9401286764705883,0.9993055555555556,6.0,4.0,5.0,1.0,3.0,7.0,2.0
ARFF_Ovarian,KNeighborsClassifier,1,0.5350490196078431,0.9394709967320262,0.39984477124183004,0.9781454248366013,0.5415053104575163,0.6779963235294117,0.9781454248366013,6.0,3.0,7.0,1.5,5.0,4.0,1.5
ARFF_Ovarian,KNeighborsClassifier,2,0.6582618464052288,0.9370669934640523,0.7559722222222222,0.9757352941176471,0.9377246732026144,0.7263378267973856,0.9757352941176471,7.0,4.0,5.0,1.5,3.0,6.0,1.5
ARFF_Ovarian,KNeighborsClassifier,3,0.6224571078431372,0.9365093954248366,0.7430861928104575,0.9781658496732026,0.9463031045751634,0.701233660130719,0.9781658496732026,7.0,4.0,5.0,1.5,3.0,6.0,1.5
ARFF_Ovarian,KNeighborsClassifier,4,0.6966217320261439,0.9430718954248366,0.7590277777777777,0.9777777777777779,0.9356964869281045,0.8999387254901962,0.9777777777777779,7.0,3.0,6.0,1.5,4.0,5.0,1.5
ARFF_Ovarian,KNeighborsClassifier,5,0.7126654411764706,0.9460580065359476,0.821609477124183,0.9771037581699347,0.9509885620915032,0.8940645424836602,0.978125,7.0,4.0,6.0,2.0,3.0,5.0,1.0
ARFF_Ovarian,KNeighborsClassifier,10,0.8007312091503268,0.9993055555555556,0.8520098039215686,0.982312091503268,0.9729166666666667,0.8804534313725491,0.9767565359477125,7.0,1.0,6.0,2.0,4.0,5.0,3.0
ARFF_Ovarian,KNeighborsClassifier,15,0.9421854575163398,0.9979983660130719,0.8682230392156862,0.9937704248366013,0.9616013071895425,0.8995465686274511,0.997937091503268,5.0,1.0,7.0,3.0,4.0,6.0,2.0
ARFF_Ovarian,KNeighborsClassifier,20,0.9194934640522876,0.9953022875816993,0.865796568627451,0.9989583333333334,0.9632148692810457,0.890578022875817,0.9993055555555556,5.0,3.0,7.0,2.0,4.0,6.0,1.0
ARFF_Ovarian,KNeighborsClassifier,25,0.9118852124183006,0.9867647058823529,0.864015522875817,0.9934232026143791,0.9673018790849672,0.8839848856209149,0.9993055555555556,5.0,3.0,7.0,2.0,4.0,6.0,1.0
ARFF_Ovarian,KNeighborsClassifier,30,0.9358884803921569,0.9896037581699346,0.8991605392156862,0.9993055555555556,0.9687111928104575,0.9069117647058823,0.9993055555555556,5.0,3.0,7.0,1.5,4.0,6.0,1.5
ARFF_Ovarian,KNeighborsClassifier,50,0.9085620915032679,0.9861723856209149,0.9431862745098039,0.9993055555555556,0.9784456699346405,0.9219240196078431,1.0,7.0,3.0,5.0,2.0,4.0,6.0,1.0
ARFF_Ovarian,KNeighborsClassifier,100,0.8823978758169935,0.9735988562091503,0.9397426470588235,0.9944444444444445,0.9859967320261438,0.9287479575163399,1.0,7.0,4.0,5.0,2.0,3.0,6.0,1.0
ARFF_Ovarian,GaussianNB,1,0.5647160947712418,0.9665441176470588,0.4642565359477124,0.9883169934640523,0.5350285947712419,0.8056372549019608,0.9883169934640523,5.0,3.0,7.0,1.5,6.0,4.0,1.5
ARFF_Ovarian,GaussianNB,2,0.7605351307189542,0.9687254901960785,0.7844648692810458,0.9869281045751634,0.9408088235294118,0.804513888888889,0.9869281045751634,7.0,3.0,6.0,1.5,4.0,5.0,1.5
ARFF_Ovarian,GaussianNB,3,0.7497916666666666,0.977156862745098,0.7951960784313725,0.9869281045751634,0.9507761437908497,0.7934027777777778,0.9869281045751634,7.0,3.0,5.0,1.5,4.0,6.0,1.5
ARFF_Ovarian,GaussianNB,4,0.8025939542483659,0.9745138888888889,0.7860539215686274,0.9855392156862746,0.9531045751633986,0.9040522875816993,0.9855392156862746,6.0,3.0,7.0,1.5,4.0,5.0,1.5
ARFF_Ovarian,GaussianNB,5,0.798031045751634,0.9792769607843137,0.7895220588235293,0.9876225490196079,0.9452205882352942,0.8826633986928105,0.9869281045751634,6.0,3.0,7.0,1.0,4.0,5.0,2.0
ARFF_Ovarian,GaussianNB,10,0.823860294117647,0.9905637254901961,0.7734844771241829,0.9897058823529411,0.9755718954248366,0.8388357843137255,0.986233660130719,6.0,1.0,7.0,2.0,4.0,5.0,3.0
ARFF_Ovarian,GaussianNB,15,0.8994689542483659,0.9879084967320262,0.8257802287581699,0.9952205882352942,0.9721813725490197,0.8304820261437909,0.9924428104575164,5.0,3.0,7.0,1.0,4.0,6.0,2.0
ARFF_Ovarian,GaussianNB,20,0.861437908496732,0.9892565359477125,0.8282761437908496,0.9952614379084966,0.9592728758169935,0.8036315359477124,0.9959150326797385,5.0,3.0,6.0,2.0,4.0,7.0,1.0
ARFF_Ovarian,GaussianNB,25,0.8339869281045752,0.9893790849673202,0.838688725490196,0.9952614379084966,0.961968954248366,0.7885866013071896,0.9972630718954247,6.0,3.0,5.0,2.0,4.0,7.0,1.0
ARFF_Ovarian,GaussianNB,30,0.8411764705882353,0.9860702614379084,0.8508455882352941,0.9952614379084966,0.9455065359477125,0.806282679738562,0.9952614379084966,6.0,3.0,5.0,1.5,4.0,7.0,1.5
ARFF_Ovarian,GaussianNB,50,0.8116830065359476,0.9816176470588236,0.896499183006536,0.9952614379084966,0.9728349673202615,0.831343954248366,0.9965686274509803,7.0,3.0,5.0,2.0,4.0,6.0,1.0
ARFF_Ovarian,GaussianNB,100,0.8025735294117646,0.9636846405228757,0.8859313725490197,0.9965277777777779,0.9625408496732026,0.8094893790849673,0.9979166666666666,7.0,3.0,5.0,2.0,4.0,6.0,1.0
ARFF_Ovarian,SVC,1,0.5615216503267975,0.9328962418300654,0.44542892156862746,0.9763071895424836,0.5199428104575163,0.7497998366013072,0.9763071895424836,5.0,3.0,7.0,1.5,6.0,4.0,1.5
ARFF_Ovarian,SVC,2,0.7105964052287581,0.9595629084967319,0.7727777777777778,0.976266339869281,0.9523284313725491,0.7639624183006536,0.976266339869281,7.0,3.0,5.0,1.5,4.0,6.0,1.5
ARFF_Ovarian,SVC,3,0.7359885620915032,0.9670547385620916,0.7753962418300653,0.9770016339869281,0.956454248366013,0.7696527777777777,0.9770016339869281,7.0,3.0,5.0,1.5,4.0,6.0,1.5
ARFF_Ovarian,SVC,4,0.7526184640522875,0.9752083333333333,0.7971732026143791,0.9783905228758168,0.9697303921568627,0.917312091503268,0.9783905228758168,7.0,3.0,6.0,1.5,4.0,5.0,1.5
ARFF_Ovarian,SVC,5,0.7746282679738562,0.9735294117647058,0.8478145424836601,0.9770016339869281,0.9725081699346406,0.9215482026143791,0.9783905228758168,7.0,3.0,6.0,2.0,4.0,5.0,1.0
ARFF_Ovarian,SVC,10,0.8730637254901961,1.0,0.9051266339869282,0.9927287581699347,0.9828022875816993,0.9188521241830065,0.9770424836601308,7.0,1.0,6.0,2.0,3.0,5.0,4.0
ARFF_Ovarian,SVC,15,0.9925245098039216,0.9993055555555556,0.9386519607843138,0.9986111111111111,0.986233660130719,0.9412785947712419,0.9986111111111111,4.0,1.0,7.0,2.5,5.0,6.0,2.5
ARFF_Ovarian,SVC,20,0.9952205882352942,1.0,0.9325653594771242,1.0,0.9856617647058823,0.9331658496732025,0.9993055555555556,4.0,1.5,7.0,1.5,5.0,6.0,3.0
ARFF_Ovarian,SVC,25,0.9897058823529411,1.0,0.9562418300653596,1.0,0.9910539215686274,0.9299550653594771,0.9993055555555556,5.0,1.5,6.0,1.5,4.0,7.0,3.0
ARFF_Ovarian,SVC,30,0.9925245098039216,1.0,0.9884558823529412,0.9993055555555556,0.9883986928104574,0.9642524509803921,0.9993055555555556,4.0,1.0,5.0,2.5,6.0,7.0,2.5
ARFF_Ovarian,SVC,50,0.9874060457516339,1.0,0.9912459150326797,1.0,0.9906045751633986,0.9633537581699347,1.0,6.0,2.0,4.0,2.0,5.0,7.0,2.0
ARFF_Ovarian,SVC,100,0.9740890522875818,0.9979983660130719,0.9959150326797385,1.0,0.9959967320261438,0.9738398692810458,1.0,6.0,3.0,5.0,1.5,4.0,7.0,1.5
bioconductor_ALL,LogisticRegression,1,0.8920570348454964,0.8905119986850757,0.8596400394477317,0.8638477975016438,0.8996959237343853,0.9063075279421433,0.914988083497699,4.0,5.0,7.0,6.0,3.0,2.0,1.0
bioconductor_ALL,LogisticRegression,2,0.8990261341222879,0.8799905489809337,0.8515881821170282,0.8470742932281394,0.8974441157133464,0.9014587442472057,0.9287393162393164,3.0,5.0,6.0,7.0,4.0,2.0,1.0
bioconductor_ALL,LogisticRegression,3,0.8984364727153189,0.8639505259697569,0.8530941814595661,0.8689020381328074,0.8927370973044051,0.8998376890203813,0.9376150558842866,3.0,6.0,7.0,5.0,4.0,2.0,1.0
bioconductor_ALL,LogisticRegression,4,0.9009060650887573,0.8987693129520054,0.8745747041420119,0.8574026134122288,0.8831792406311637,0.8951429980276135,0.9357248520710059,2.0,3.0,6.0,7.0,5.0,4.0,1.0
bioconductor_ALL,LogisticRegression,5,0.8961086456278764,0.8998233070348455,0.865789365548981,0.8594736193293887,0.8908715483234714,0.8865631163708088,0.9317882971729127,3.0,2.0,6.0,7.0,4.0,5.0,1.0
bioconductor_ALL,LogisticRegression,10,0.8703957100591717,0.887875986193294,0.8605152859960553,0.8676939513477976,0.867578895463511,0.8910276955950034,0.9254725509533201,4.0,3.0,7.0,5.0,6.0,2.0,1.0
bioconductor_ALL,LogisticRegression,15,0.8733686719263642,0.8738946416831033,0.8659331854043393,0.8746014135437212,0.8682466305062458,0.880567882971729,0.9183082675871137,5.0,4.0,7.0,3.0,6.0,2.0,1.0
bioconductor_ALL,LogisticRegression,20,0.8659208579881656,0.8622020874424721,0.8532626561472716,0.8616494082840237,0.8505341880341881,0.8631019888231426,0.912931459566075,2.0,4.0,6.0,5.0,7.0,3.0,1.0
bioconductor_ALL,LogisticRegression,25,0.8468195266272189,0.8478344838921762,0.8438465647600264,0.8469592373438527,0.8258896285338594,0.8675542406311637,0.9003390039447732,5.0,3.0,6.0,4.0,7.0,2.0,1.0
bioconductor_ALL,LogisticRegression,30,0.8438732741617357,0.8479372123602893,0.8551775147928995,0.8243199375410913,0.8195615548980933,0.8376253287310981,0.8998890532544379,4.0,3.0,2.0,6.0,7.0,5.0,1.0
bioconductor_ALL,LogisticRegression,50,0.8013231426692965,0.8403127054569361,0.8311123438527284,0.8353447567389874,0.7868897928994083,0.8079594017094017,0.8828566732412886,6.0,2.0,4.0,3.0,7.0,5.0,1.0
bioconductor_ALL,LogisticRegression,100,0.7991720085470085,0.8512430144641684,0.8185589250493097,0.8230337771203156,0.8485412557527943,0.7744247205785667,0.9238001314924393,6.0,2.0,5.0,4.0,3.0,7.0,1.0
bioconductor_ALL,RandomForestClassifier,1,0.8224656886916503,0.8343657544378699,0.8233501808021039,0.8516765285996055,0.8370551857330704,0.8278435239973702,0.8307702580539118,7.0,3.0,6.0,1.0,2.0,5.0,4.0
bioconductor_ALL,RandomForestClassifier,2,0.8738669049967127,0.8727995562130177,0.8449580867850098,0.868891765285996,0.8805802103879026,0.8920426528599605,0.8949570595003287,4.0,5.0,7.0,6.0,3.0,2.0,1.0
bioconductor_ALL,RandomForestClassifier,3,0.8722016765285996,0.8638005424063117,0.876169049967127,0.8754047501643656,0.8923713839579225,0.8972900230111769,0.9048415927021697,6.0,7.0,4.0,5.0,3.0,2.0,1.0
bioconductor_ALL,RandomForestClassifier,4,0.8648062541091388,0.8735957018408941,0.8732690253122944,0.8719510190664037,0.8853817389875083,0.8804076265614726,0.9030284352399738,7.0,4.0,5.0,6.0,2.0,3.0,1.0
bioconductor_ALL,RandomForestClassifier,5,0.8665608563445101,0.8720650476660092,0.8811154257067718,0.8768963675213675,0.8717825443786982,0.8685424884944115,0.9037228796844182,7.0,4.0,2.0,3.0,5.0,6.0,1.0
bioconductor_ALL,RandomForestClassifier,10,0.8653527695595005,0.8862672583826431,0.8724646614069691,0.8684448964497042,0.86122822156476,0.867752506574622,0.9119863576594346,6.0,2.0,3.0,4.0,7.0,5.0,1.0
bioconductor_ALL,RandomForestClassifier,15,0.8792878862590401,0.872337278106509,0.8738288954635107,0.8762019230769231,0.8639741535174228,0.8631081525312295,0.9177555884286654,2.0,5.0,4.0,3.0,6.0,7.0,1.0
bioconductor_ALL,RandomForestClassifier,20,0.8811863083497699,0.8794553336620645,0.8689277202498357,0.8775846482577252,0.8546371630506245,0.85925686226167,0.9155304898093359,2.0,3.0,5.0,4.0,7.0,6.0,1.0
bioconductor_ALL,RandomForestClassifier,25,0.892987754766601,0.8839373767258383,0.8741576265614727,0.8858162804076265,0.8648494000657463,0.8505413790269559,0.9167837771203157,2.0,4.0,5.0,3.0,6.0,7.0,1.0
bioconductor_ALL,RandomForestClassifier,30,0.8944598537146614,0.8847098948060488,0.8688640285996057,0.8836363823142669,0.869981714332676,0.8659249671268903,0.9154657708744247,2.0,3.0,6.0,4.0,5.0,7.0,1.0
bioconductor_ALL,RandomForestClassifier,50,0.8898750821827746,0.872824211045365,0.8600786900065746,0.8798220742932281,0.8709155161078238,0.8775004109138724,0.924230563773833,2.0,5.0,7.0,3.0,6.0,4.0,1.0
bioconductor_ALL,RandomForestClassifier,100,0.8858419625246547,0.8734354454306377,0.8730574046679817,0.8944732084155161,0.8879468688362919,0.868560979618672,0.9335624178172255,4.0,5.0,6.0,2.0,3.0,7.0,1.0
bioconductor_ALL,KNeighborsClassifier,1,0.8674155571992112,0.8513703977646285,0.8541553665351742,0.8779174884944115,0.8605481591058515,0.8504704963839579,0.849355892504931,2.0,5.0,4.0,1.0,3.0,6.0,7.0
bioconductor_ALL,KNeighborsClassifier,2,0.8594900558842866,0.8554271449704143,0.8534845496383958,0.8392361111111111,0.8688383464825773,0.8941773504273505,0.8919522518080211,4.0,5.0,6.0,7.0,3.0,1.0,2.0
bioconductor_ALL,KNeighborsClassifier,3,0.8627917488494413,0.8526863494411572,0.8519097222222222,0.8724461702827089,0.8866535174227483,0.8793865055884288,0.8768244575936883,5.0,6.0,7.0,4.0,1.0,2.0,3.0
bioconductor_ALL,KNeighborsClassifier,4,0.8887625328731099,0.8754417324128863,0.834672912557528,0.8591839250493096,0.8718606180144641,0.84189677843524,0.9013683431952663,2.0,3.0,7.0,5.0,4.0,6.0,1.0
bioconductor_ALL,KNeighborsClassifier,5,0.8536468606180145,0.8558062130177515,0.8548508382642999,0.845272435897436,0.8462637656147273,0.8524315828402367,0.9095629930966471,4.0,2.0,3.0,7.0,6.0,5.0,1.0
bioconductor_ALL,KNeighborsClassifier,10,0.8408551117685732,0.8545210798816567,0.8471010026298489,0.8401688856015779,0.8530438445101908,0.8505434335963182,0.9093893819855359,6.0,2.0,5.0,7.0,3.0,4.0,1.0
bioconductor_ALL,KNeighborsClassifier,15,0.8545734714003945,0.8473896696252465,0.8420714168310323,0.8817780243261014,0.8433627136752136,0.8472540680473373,0.8987590401051939,3.0,4.0,7.0,2.0,6.0,5.0,1.0
bioconductor_ALL,KNeighborsClassifier,20,0.8375441732412886,0.8672491370808679,0.8384964661406968,0.8671679815910587,0.8484631821170282,0.8422049638395792,0.9272250986193293,7.0,2.0,6.0,3.0,4.0,5.0,1.0
bioconductor_ALL,KNeighborsClassifier,25,0.8430606919789613,0.8544707429322814,0.85260724852071,0.8765717455621302,0.8225838264299803,0.835851208086785,0.9058288132807364,5.0,3.0,4.0,2.0,7.0,6.0,1.0
bioconductor_ALL,KNeighborsClassifier,30,0.8573368671926364,0.8657914201183432,0.8473259779750165,0.909845496383958,0.8228992028270875,0.8427412064431294,0.923500164365549,4.0,3.0,5.0,2.0,7.0,6.0,1.0
bioconductor_ALL,KNeighborsClassifier,50,0.8674494575936885,0.8624660996055227,0.8703628369493754,0.8570553911900067,0.8369062294543065,0.8290290105193951,0.9154236522024984,3.0,4.0,2.0,5.0,6.0,7.0,1.0
bioconductor_ALL,KNeighborsClassifier,100,0.8581751314924393,0.8713983399079552,0.8361552843523997,0.8762738330046023,0.8250410913872452,0.8291235207100591,0.9140183267587114,4.0,3.0,5.0,2.0,7.0,6.0,1.0
bioconductor_ALL,GaussianNB,1,0.8882108809993425,0.8804528270874424,0.8955272024983563,0.8550747863247864,0.8969428007889546,0.9074005588428665,0.9168022682445759,5.0,6.0,4.0,7.0,3.0,2.0,1.0
bioconductor_ALL,GaussianNB,2,0.8964024490466798,0.8733789447731756,0.8830498027613413,0.8421474358974359,0.89433144312952,0.8921207264957266,0.9344510190664037,2.0,6.0,5.0,7.0,3.0,4.0,1.0
bioconductor_ALL,GaussianNB,3,0.8968934911242604,0.8663564266929651,0.874638395792242,0.8472016765285997,0.8863186226166995,0.8802740795529257,0.9318910256410258,2.0,6.0,5.0,7.0,3.0,4.0,1.0
bioconductor_ALL,GaussianNB,4,0.8933945595003288,0.8733275805391191,0.8747431788297174,0.8341202333990795,0.8743425378040763,0.871875,0.9220516929651545,2.0,5.0,3.0,7.0,4.0,6.0,1.0
bioconductor_ALL,GaussianNB,5,0.8978324293228139,0.8718154174884944,0.8639772353714662,0.8546556541748849,0.8690561308349769,0.8701902531229454,0.9148874095989481,2.0,3.0,6.0,7.0,5.0,4.0,1.0
bioconductor_ALL,GaussianNB,10,0.8663050624589086,0.8829943293885603,0.8643737672583827,0.8561041255752795,0.8487343852728468,0.8713099934253782,0.9049063116370808,4.0,2.0,5.0,6.0,7.0,3.0,1.0
bioconductor_ALL,GaussianNB,15,0.8509615384615385,0.8587997205785667,0.868961620644313,0.8342763806706115,0.857764217619987,0.8458168967784353,0.8997739973701513,5.0,3.0,2.0,7.0,4.0,6.0,1.0
bioconductor_ALL,GaussianNB,20,0.8484282544378698,0.8519497863247864,0.8613083497698882,0.83234919460881,0.8375513642340566,0.8360926199868508,0.8912968441814597,4.0,3.0,2.0,7.0,5.0,6.0,1.0
bioconductor_ALL,GaussianNB,25,0.8347694773175542,0.8597324950690336,0.8668782873109796,0.8484549638395793,0.8236994575936883,0.830426117685733,0.8828135272846811,5.0,3.0,2.0,4.0,7.0,6.0,1.0
bioconductor_ALL,GaussianNB,30,0.8290701019066404,0.844323224852071,0.8641313280736359,0.8388251972386588,0.8276031393819856,0.8236480933596318,0.8779770710059172,5.0,3.0,2.0,4.0,6.0,7.0,1.0
bioconductor_ALL,GaussianNB,50,0.8167015943458251,0.8243466469428007,0.8479885765943459,0.8105645956607495,0.8238638231426693,0.8291789940828403,0.8768902038132808,6.0,4.0,2.0,7.0,5.0,3.0,1.0
bioconductor_ALL,GaussianNB,100,0.8134409927679158,0.8342763806706115,0.8250534188034189,0.8162310979618672,0.8221605851413545,0.8240774983563446,0.8727420282708744,7.0,2.0,3.0,6.0,5.0,4.0,1.0
bioconductor_ALL,SVC,1,0.8774942472057857,0.8797316732412886,0.8712175378040763,0.8832059500328733,0.8929158448389218,0.88530161078238,0.8860371466140696,6.0,5.0,7.0,4.0,1.0,3.0,2.0
bioconductor_ALL,SVC,2,0.8844284188034187,0.8859837278106509,0.8636423405654176,0.898561801446417,0.875078073635766,0.8707408777120316,0.9103694115713348,4.0,3.0,7.0,2.0,5.0,6.0,1.0
bioconductor_ALL,SVC,3,0.8834750986193294,0.8758095003287311,0.8606817061143983,0.891874178172255,0.876413543721236,0.8641806377383301,0.8977009368836292,3.0,5.0,7.0,2.0,4.0,6.0,1.0
bioconductor_ALL,SVC,4,0.8711785009861932,0.8643491124260356,0.8723865877712033,0.9019970414201184,0.8827025805391189,0.8625328731097962,0.9117213182117029,5.0,6.0,4.0,2.0,3.0,7.0,1.0
bioconductor_ALL,SVC,5,0.8680267915844839,0.8797707100591715,0.8692225509533202,0.8770689513477976,0.8836661735700198,0.8686821992110454,0.9022805719921105,7.0,3.0,5.0,4.0,2.0,6.0,1.0
bioconductor_ALL,SVC,10,0.8987302761341223,0.8764381985535833,0.8788831360946746,0.8791009204470743,0.8977255917159763,0.8678994082840237,0.904750164365549,2.0,6.0,5.0,4.0,3.0,7.0,1.0
bioconductor_ALL,SVC,15,0.8803768080210388,0.8670097797501644,0.8688486193293885,0.8751910749506904,0.8916153024326101,0.8589476495726496,0.9158510026298489,3.0,6.0,5.0,4.0,2.0,7.0,1.0
bioconductor_ALL,SVC,20,0.8818047337278105,0.8728632478632479,0.8698656311637082,0.8838983399079552,0.9040290105193952,0.8648483727810652,0.9288050624589086,4.0,5.0,6.0,3.0,2.0,7.0,1.0
bioconductor_ALL,SVC,25,0.8767751479289941,0.8789714825772519,0.8608871630506247,0.9011217948717949,0.90456936226167,0.8607474523339909,0.9275189020381328,5.0,4.0,6.0,3.0,2.0,7.0,1.0
bioconductor_ALL,SVC,30,0.8725673898750822,0.869401298487837,0.867139217619987,0.8965298323471401,0.8962730111768573,0.8765429815910585,0.9259882478632478,5.0,6.0,7.0,2.0,3.0,4.0,1.0
bioconductor_ALL,SVC,50,0.8893655489809337,0.8797316732412886,0.8858542899408285,0.9147066074950692,0.8893265121630506,0.8695964825772519,0.9373459072978305,3.0,6.0,5.0,2.0,4.0,7.0,1.0
bioconductor_ALL,SVC,100,0.8983563445101908,0.8799001479289942,0.8884142833662064,0.8662126068376068,0.8736871301775148,0.8919132149901381,0.9361357659434584,2.0,5.0,4.0,7.0,6.0,3.0,1.0
bioconductor_bcellViper,LogisticRegression,1,0.740215934858792,0.8308080573827328,0.7996992888064316,0.8368480959877063,0.827232201420513,0.7625575795056314,0.8752527595060062,7.0,3.0,5.0,2.0,4.0,6.0,1.0
bioconductor_bcellViper,LogisticRegression,2,0.86838418976406,0.8403882282940724,0.775680600063717,0.8609379275126029,0.8732037677329885,0.7866433818706546,0.8941455135773317,3.0,5.0,7.0,4.0,2.0,6.0,1.0
bioconductor_bcellViper,LogisticRegression,3,0.8652751307134423,0.8510446533985496,0.8184912904555762,0.8829543814771087,0.8852598808118289,0.8515937669833773,0.9159291430070651,4.0,6.0,7.0,3.0,2.0,5.0,1.0
bioconductor_bcellViper,LogisticRegression,4,0.8770321489477334,0.8791929967579317,0.8559366625438054,0.8927176449092034,0.8978401126290736,0.8726847088697738,0.9289362315174003,5.0,4.0,7.0,3.0,2.0,6.0,1.0
bioconductor_bcellViper,LogisticRegression,5,0.8864111898202808,0.8785394998219674,0.8714678557373363,0.9042459848953355,0.918016599201664,0.8997600073087085,0.9359473445025392,5.0,6.0,7.0,3.0,2.0,4.0,1.0
bioconductor_bcellViper,LogisticRegression,10,0.9057763160360561,0.9318856468207117,0.9200911246041116,0.933317240119188,0.9404342825284383,0.9386645443301287,0.9630643869117895,7.0,5.0,6.0,4.0,2.0,3.0,1.0
bioconductor_bcellViper,LogisticRegression,15,0.9412974597552519,0.9460107334944997,0.9452535325424936,0.9529852326605572,0.9537030321770581,0.9544542830906468,0.9721989842769064,7.0,5.0,6.0,4.0,3.0,2.0,1.0
bioconductor_bcellViper,LogisticRegression,20,0.9527868433874926,0.9546748561683627,0.959227947377298,0.9621842965836471,0.9514032017765783,0.9636144140851932,0.9816394229868255,6.0,5.0,4.0,3.0,7.0,2.0,1.0
bioconductor_bcellViper,LogisticRegression,25,0.9587433237757914,0.9575042868387025,0.963615960158168,0.9700029047431645,0.9515464009295178,0.9691385093982496,0.9818583797155226,5.0,6.0,4.0,2.0,7.0,3.0,1.0
bioconductor_bcellViper,LogisticRegression,30,0.9592680984239426,0.9582689136260564,0.9638953777103128,0.9801906589081912,0.9464250107756602,0.9692818256779295,0.9831173984745414,5.0,6.0,4.0,2.0,7.0,3.0,1.0
bioconductor_bcellViper,LogisticRegression,50,0.9493547019358708,0.965840243811023,0.9615904640092952,0.9824836959577219,0.9631982159254887,0.9718044077134985,0.9827359401060699,7.0,4.0,6.0,2.0,5.0,3.0,1.0
